State,District,Subdistt,village_code,name,households,population_total,population_male,population_female,literate_total,literate_male,literate_female,illiterate_total,illiterate_male,illiterate_female,workers_total,workers_male,workers_female,cultivators,agri_labourers,household_industry_workers,non_workers,latitude,longitude,location_precision
9,145,761,123578,Mandora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7239,77.5029,block_centroid_approximation
9,145,761,123579,Kamar,1153,7031,3898,3133,3770,2588,1182,3261,1310,1951,2751,1747,1004,1016,195,25,4280,27.7239,77.5029,block_centroid_approximation
9,145,761,123580,Hulwana,573,3457,1901,1556,1829,1222,607,1628,679,949,1107,849,258,561,41,16,2350,27.7239,77.5029,block_centroid_approximation
9,145,761,123581,Kadauna,456,2887,1570,1317,1560,1053,507,1327,517,810,1126,705,421,349,63,27,1761,27.7239,77.5029,block_centroid_approximation
9,145,761,123582,Sirthala,398,2445,1307,1138,1298,862,436,1147,445,702,1443,807,636,299,268,2,1002,27.7239,77.5029,block_centroid_approximation
9,145,761,123583,Garhi Barwari,175,1164,621,543,649,440,209,515,181,334,755,416,339,168,6,2,409,27.7239,77.5029,block_centroid_approximation
9,145,761,123584,Ledari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7239,77.5029,block_centroid_approximation
9,145,761,123585,Pakharpur,83,442,235,207,183,122,61,259,113,146,121,108,13,17,24,0,321,27.7239,77.5029,block_centroid_approximation
9,145,761,123586,Puthari,61,465,266,199,228,158,70,237,108,129,101,93,8,77,4,0,364,27.7239,77.5029,block_centroid_approximation
9,145,761,123587,Ruthari,27,190,98,92,116,80,36,74,18,56,54,45,9,40,1,1,136,27.7239,77.5029,block_centroid_approximation
9,145,761,123588,Lalpur,503,3151,1735,1416,1862,1252,610,1289,483,806,1610,866,744,525,165,19,1541,27.7239,77.5029,block_centroid_approximation
9,145,761,123589,Dahgaon,685,4447,2402,2045,2484,1615,869,1963,787,1176,2082,1261,821,998,162,70,2365,27.7239,77.5029,block_centroid_approximation
9,145,761,123590,Umrala,187,1204,647,557,704,465,239,500,182,318,621,322,299,160,73,5,583,27.7239,77.5029,block_centroid_approximation
9,145,761,123591,Kotban,802,5193,2741,2452,3013,1879,1134,2180,862,1318,1273,1194,79,579,29,19,3920,27.7239,77.5029,block_centroid_approximation
9,145,761,123592,Nabipur,275,1732,925,807,1000,651,349,732,274,458,500,417,83,117,21,13,1232,27.7239,77.5029,block_centroid_approximation
9,145,761,123593,Hatana,913,5872,3203,2669,3392,2272,1120,2480,931,1549,2003,1399,604,737,248,28,3869,27.7239,77.5029,block_centroid_approximation
9,145,761,123594,Kharauth,860,5294,2845,2449,2574,1731,843,2720,1114,1606,2536,1503,1033,607,330,33,2758,27.7239,77.5029,block_centroid_approximation
9,145,761,123595,Barchawali,572,3486,1864,1622,1948,1268,680,1538,596,942,1083,839,244,295,162,25,2403,27.7239,77.5029,block_centroid_approximation
9,145,761,123596,Hasanpur Nagla,278,1605,862,743,907,620,287,698,242,456,348,325,23,94,1,3,1257,27.7239,77.5029,block_centroid_approximation
9,145,761,123597,Kosikalan(Rural),891,5091,2735,2356,2802,1774,1028,2289,961,1328,1510,1220,290,139,94,39,3581,27.7239,77.5029,block_centroid_approximation
9,145,761,123598,Bathain Khurd,424,2717,1509,1208,1574,1017,557,1143,492,651,1110,672,438,375,36,0,1607,27.7239,77.5029,block_centroid_approximation
9,145,761,123599,Bathain Kalan,1126,7187,3935,3252,4113,2693,1420,3074,1242,1832,2695,1647,1048,810,265,22,4492,27.7239,77.5029,block_centroid_approximation
9,145,761,123600,Surwari,280,1801,965,836,990,668,322,811,297,514,524,404,120,147,12,8,1277,27.7239,77.5029,block_centroid_approximation
9,145,761,123601,Barhana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7239,77.5029,block_centroid_approximation
9,145,761,123602,Ajijpur,516,3152,1671,1481,2015,1266,749,1137,405,732,1027,774,253,215,73,7,2125,27.7239,77.5029,block_centroid_approximation
9,145,761,123603,Mahnaki,32,216,109,107,109,70,39,107,39,68,59,50,9,42,6,0,157,27.7239,77.5029,block_centroid_approximation
9,145,761,123604,Sanchauli,482,3222,1702,1520,1732,1123,609,1490,579,911,1287,778,509,732,184,2,1935,27.7239,77.5029,block_centroid_approximation
9,145,761,123605,Khitwita,288,1724,928,796,1031,680,351,693,248,445,830,451,379,165,230,39,894,27.7239,77.5029,block_centroid_approximation
9,145,761,123606,Gidoh,776,5000,2718,2282,2738,1796,942,2262,922,1340,1514,1157,357,765,235,34,3486,27.7239,77.5029,block_centroid_approximation
9,145,761,123607,Bhadokhar,244,1511,811,700,844,524,320,667,287,380,334,313,21,109,38,5,1177,27.7239,77.5029,block_centroid_approximation
9,145,761,123608,Mahrana,521,3326,1836,1490,1947,1315,632,1379,521,858,1097,795,302,434,307,20,2229,27.7239,77.5029,block_centroid_approximation
9,145,761,123609,Badangarh,242,1534,848,686,874,583,291,660,265,395,399,372,27,228,75,4,1135,27.7239,77.5029,block_centroid_approximation
9,145,761,123610,Loharwari,137,846,475,371,337,251,86,509,224,285,237,212,25,216,0,0,609,27.7239,77.5029,block_centroid_approximation
9,145,761,123611,Nandgaon(Rural),29,161,95,66,103,68,35,58,27,31,68,41,27,44,2,0,93,27.7239,77.5029,block_centroid_approximation
9,145,761,123612,Bijwari,204,1241,657,584,714,469,245,527,188,339,333,295,38,171,97,0,908,27.7239,77.5029,block_centroid_approximation
9,145,761,123613,Lodhauli,83,604,315,289,302,196,106,302,119,183,143,122,21,79,19,0,461,27.7239,77.5029,block_centroid_approximation
9,145,761,123614,Kamal Pur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7239,77.5029,block_centroid_approximation
9,145,761,123615,Sanket,406,2444,1299,1145,1369,880,489,1075,419,656,1027,574,453,416,125,15,1417,27.7239,77.5029,block_centroid_approximation
9,145,761,123616,Rithaura,444,2887,1530,1357,1441,958,483,1446,572,874,1105,692,413,489,200,32,1782,27.7239,77.5029,block_centroid_approximation
9,145,761,123617,Unchagaon,500,3139,1678,1461,1544,1017,527,1595,661,934,1171,733,438,415,76,2,1968,27.7239,77.5029,block_centroid_approximation
9,145,761,123618,Gajipur,200,1083,581,502,639,434,205,444,147,297,246,236,10,130,74,0,837,27.7239,77.5029,block_centroid_approximation
9,145,761,123619,Barsana(Rural),438,2544,1354,1190,1283,803,480,1261,551,710,1041,655,386,136,40,66,1503,27.7239,77.5029,block_centroid_approximation
9,145,761,123620,Khor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7239,77.5029,block_centroid_approximation
9,145,761,123621,Manpur,153,1117,593,524,688,413,275,429,180,249,305,258,47,66,78,0,812,27.7239,77.5029,block_centroid_approximation
9,145,761,123622,Chiksoli,320,1761,963,798,1065,658,407,696,305,391,517,405,112,192,69,1,1244,27.7239,77.5029,block_centroid_approximation
9,145,761,123623,Roopnagar,72,453,234,219,255,164,91,198,70,128,117,102,15,56,23,0,336,27.7239,77.5029,block_centroid_approximation
9,145,761,123624,Dabhala,323,2296,1237,1059,1009,680,329,1287,557,730,643,554,89,471,29,1,1653,27.7239,77.5029,block_centroid_approximation
9,145,761,123625,Rankoli,209,1411,758,653,634,429,205,777,329,448,318,306,12,226,28,0,1093,27.7239,77.5029,block_centroid_approximation
9,145,761,123626,Nahra,147,937,516,421,491,339,152,446,177,269,263,231,32,190,6,0,674,27.7239,77.5029,block_centroid_approximation
9,145,761,123627,Hathiya,1875,13102,6908,6194,4602,3140,1462,8500,3768,4732,4393,2978,1415,1805,1168,99,8709,27.7239,77.5029,block_centroid_approximation
9,145,761,123628,Kamai,1111,6916,3746,3170,2678,1904,774,4238,1842,2396,3348,1888,1460,1188,659,296,3568,27.7239,77.5029,block_centroid_approximation
9,145,761,123629,Ainch,398,2250,1208,1042,1189,792,397,1061,416,645,1036,628,408,363,52,1,1214,27.7239,77.5029,block_centroid_approximation
9,145,761,123630,Chaundras Bangar,111,594,307,287,282,173,109,312,134,178,290,145,145,56,40,0,304,27.7239,77.5029,block_centroid_approximation
9,145,761,123631,Chaundras Khadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7239,77.5029,block_centroid_approximation
9,145,761,123632,Shakurganj Khadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7239,77.5029,block_centroid_approximation
9,145,761,123633,Shakurganj Bangar,66,532,264,268,217,141,76,315,123,192,188,120,68,53,6,1,344,27.7239,77.5029,block_centroid_approximation
9,145,761,123634,Shahpur Bangar,931,6270,3379,2891,2823,1875,948,3447,1504,1943,2470,1524,946,411,574,27,3800,27.7239,77.5029,block_centroid_approximation
9,145,761,123635,Shahpur Khadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7239,77.5029,block_centroid_approximation
9,145,761,123636,Chauki Khaadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7239,77.5029,block_centroid_approximation
9,145,761,123637,Chauki Bangar,638,4486,2410,2076,1902,1301,601,2584,1109,1475,1870,1014,856,578,197,6,2616,27.7239,77.5029,block_centroid_approximation
9,145,761,123638,Baraka,420,2595,1417,1178,1247,847,400,1348,570,778,1163,651,512,478,144,6,1432,27.7239,77.5029,block_centroid_approximation
9,145,761,123639,Dhanauta Bangar,244,1643,891,752,724,494,230,919,397,522,597,372,225,345,33,6,1046,27.7239,77.5029,block_centroid_approximation
9,145,761,123640,Dhanauta Khadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7239,77.5029,block_centroid_approximation
9,145,761,123641,Bukharari,619,4108,2249,1859,2030,1420,610,2078,829,1249,1839,1192,647,785,184,189,2269,27.7239,77.5029,block_centroid_approximation
9,145,761,123642,Sujawali,99,632,343,289,304,198,106,328,145,183,297,155,142,115,28,0,335,27.7239,77.5029,block_centroid_approximation
9,145,761,123643,Roopnagar Bangar,228,1481,800,681,704,517,187,777,283,494,467,337,130,182,6,3,1014,27.7239,77.5029,block_centroid_approximation
9,145,761,123644,Roopnagar Khadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7239,77.5029,block_centroid_approximation
9,145,761,123645,Khairal 7 1/2 Biswa Khadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7239,77.5029,block_centroid_approximation
9,145,761,123646,Khairal 3 3/4 Biswa Khadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7239,77.5029,block_centroid_approximation
9,145,761,123647,Shernagar Khadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7239,77.5029,block_centroid_approximation
9,145,761,123648,Shernagar Bangar,377,2383,1281,1102,1150,796,354,1233,485,748,810,545,265,389,13,1,1573,27.7239,77.5029,block_centroid_approximation
9,145,761,123649,Khairal 3 3/4 Biswa Bangar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7239,77.5029,block_centroid_approximation
9,145,761,123650,Khairal 7 1/2 Biswa Bangar,178,1235,687,548,592,398,194,643,289,354,538,393,145,180,80,0,697,27.7239,77.5029,block_centroid_approximation
9,145,761,123651,Majhoi Bangar,266,1686,873,813,773,509,264,913,364,549,721,378,343,229,102,3,965,27.7239,77.5029,block_centroid_approximation
9,145,761,123652,Majhoi Khadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7239,77.5029,block_centroid_approximation
9,145,761,123653,Shahazidpur Khadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7239,77.5029,block_centroid_approximation
9,145,761,123654,Shahzadpur Bangar,240,1722,888,834,866,547,319,856,341,515,998,577,421,177,84,465,724,27.7239,77.5029,block_centroid_approximation
9,145,761,123655,Barha Bangar,512,2765,1521,1244,1218,864,354,1547,657,890,1286,698,588,386,57,259,1479,27.7239,77.5029,block_centroid_approximation
9,145,761,123656,Barha Khadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7239,77.5029,block_centroid_approximation
9,145,761,123657,Rampur Bangar,112,838,436,402,300,193,107,538,243,295,151,146,5,122,7,10,687,27.7239,77.5029,block_centroid_approximation
9,145,761,123658,Rampur Khadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7239,77.5029,block_centroid_approximation
9,145,761,123659,Ujhani Khadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7239,77.5029,block_centroid_approximation
9,145,761,123660,Ujhani Bangar,472,2751,1525,1226,1240,866,374,1511,659,852,882,657,225,455,20,2,1869,27.7239,77.5029,block_centroid_approximation
9,145,761,123661,Husaini,493,3223,1740,1483,1653,1074,579,1570,666,904,1000,791,209,508,13,3,2223,27.7239,77.5029,block_centroid_approximation
9,145,761,123662,Jatwari,743,4803,2606,2197,2148,1478,670,2655,1128,1527,1794,1231,563,838,153,20,3009,27.7239,77.5029,block_centroid_approximation
9,145,761,123663,Basai Shergarh Bangar,180,1329,691,638,673,429,244,656,262,394,479,304,175,172,118,0,850,27.7239,77.5029,block_centroid_approximation
9,145,761,123664,Basai Shergarh Khadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7239,77.5029,block_centroid_approximation
9,145,761,123665,Khandwai,104,736,410,326,379,266,113,357,144,213,392,217,175,131,19,1,344,27.7239,77.5029,block_centroid_approximation
9,145,761,123666,Shergarh Khadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7239,77.5029,block_centroid_approximation
9,145,761,123667,Peerpur Khadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7239,77.5029,block_centroid_approximation
9,145,761,123668,Oba Khadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7239,77.5029,block_centroid_approximation
9,145,761,123669,Bazidpur Khadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7239,77.5029,block_centroid_approximation
9,145,761,123670,Bazidpur Bangar,30,185,93,92,114,60,54,71,33,38,53,35,18,33,2,2,132,27.7239,77.5029,block_centroid_approximation
9,145,761,123671,Dhimari Khadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7239,77.5029,block_centroid_approximation
9,145,761,123672,Chamer Garhi,11,46,25,21,22,17,5,24,8,16,23,15,8,9,1,0,23,27.7239,77.5029,block_centroid_approximation
9,145,761,123673,Gulalpur Khadar,16,88,49,39,39,23,16,49,26,23,48,28,20,9,3,0,40,27.7239,77.5029,block_centroid_approximation
9,145,761,123674,Gulalpur Bangar,216,1262,668,594,479,326,153,783,342,441,323,292,31,86,219,0,939,27.7239,77.5029,block_centroid_approximation
9,145,761,123675,Dhimari Bangar,255,1665,875,790,834,543,291,831,332,499,620,377,243,225,53,8,1045,27.7239,77.5029,block_centroid_approximation
9,145,761,123676,Oba Bangar,186,1087,570,517,713,420,293,374,150,224,442,247,195,188,2,3,645,27.7239,77.5029,block_centroid_approximation
9,145,761,123677,Peerpur Bangar,189,1207,654,553,620,378,242,587,276,311,467,284,183,176,7,0,740,27.7239,77.5029,block_centroid_approximation
9,145,761,123678,Shergarh Bangar,2508,15429,8260,7169,6835,4529,2306,8594,3731,4863,4921,3702,1219,916,857,97,10508,27.7239,77.5029,block_centroid_approximation
9,145,761,123679,Adampur,156,1137,623,514,741,462,279,396,161,235,400,275,125,196,1,0,737,27.7239,77.5029,block_centroid_approximation
9,145,761,123680,Garhi Bheema,473,2870,1574,1296,1355,929,426,1515,645,870,1238,768,470,547,55,19,1632,27.7239,77.5029,block_centroid_approximation
9,145,761,123681,Bahata Bangar,348,2253,1242,1011,1303,850,453,950,392,558,895,530,365,182,151,6,1358,27.7239,77.5029,block_centroid_approximation
9,145,761,123682,Bahata Khadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7239,77.5029,block_centroid_approximation
9,145,761,123683,Kajraut Khadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7239,77.5029,block_centroid_approximation
9,145,761,123684,Kajraut Bangar,254,1741,921,820,965,588,377,776,333,443,621,450,171,192,53,15,1120,27.7239,77.5029,block_centroid_approximation
9,145,761,123685,Chhata(Rural),775,4099,2216,1883,2431,1538,893,1668,678,990,1276,1017,259,153,24,60,2823,27.7239,77.5029,block_centroid_approximation
9,145,761,123686,Ajnothi,158,1061,567,494,636,379,257,425,188,237,286,235,51,142,18,1,775,27.7239,77.5029,block_centroid_approximation
9,145,761,123687,Ladpur,600,3712,2038,1674,1951,1319,632,1761,719,1042,1248,940,308,585,56,21,2464,27.7239,77.5029,block_centroid_approximation
9,145,761,123688,Undi,458,2743,1448,1295,1203,827,376,1540,621,919,972,717,255,369,69,10,1771,27.7239,77.5029,block_centroid_approximation
9,145,761,123689,Ranhera,715,4711,2594,2117,2438,1586,852,2273,1008,1265,1407,1077,330,525,58,14,3304,27.7239,77.5029,block_centroid_approximation
9,145,761,123690,Khursi,142,850,482,368,488,340,148,362,142,220,228,215,13,94,10,9,622,27.7239,77.5029,block_centroid_approximation
9,145,761,123691,Mahrauli,191,1471,791,680,566,361,205,905,430,475,417,336,81,181,15,8,1054,27.7239,77.5029,block_centroid_approximation
9,145,761,123692,Bishambhara,1213,8114,4321,3793,3012,2193,819,5102,2128,2974,3156,2039,1117,1097,100,43,4958,27.7239,77.5029,block_centroid_approximation
9,145,761,123693,Paigaon,1512,9464,5239,4225,5046,3446,1600,4418,1793,2625,3008,2332,676,1269,427,40,6456,27.7239,77.5029,block_centroid_approximation
9,145,761,123694,Karahari,273,1718,919,799,744,505,239,974,414,560,705,385,320,176,69,17,1013,27.7239,77.5029,block_centroid_approximation
